"host_id","host_acceptance_rate","price","host_is_superhost"
122625837,71,120,"Not Superhost"
78339088,100,242,"Not Superhost"
209587921,100,239,"Not Superhost"
8163133,100,349,"Not Superhost"
10387090,97,44,"Not Superhost"
271880907,86,525,"Not Superhost"
8502743,87,82.5,"Not Superhost"
245989428,0,160,"Not Superhost"
481452777,99,833.133333333333,"Not Superhost"
28749352,29,280,"Not Superhost"
435050037,87,236.666666666667,"Not Superhost"
15558725,100,250,"Not Superhost"
19168930,44,374,"Not Superhost"
4221836,0,250,"Not Superhost"
98714463,100,132,"Not Superhost"
500489684,100,135,"Not Superhost"
500524007,100,749,"Not Superhost"
310393653,25,117.5,"Not Superhost"
16427741,78,135,"Not Superhost"
62320685,100,137.5,"Not Superhost"
73237249,50,960,"Not Superhost"
22057975,100,130,"Not Superhost"
124357,33,90,"Not Superhost"
10285950,0,120,"Not Superhost"
551692065,97,442.25,"Not Superhost"
107272884,89,48.75,"Not Superhost"
258030916,0,130,"Not Superhost"
42101447,75,140,"Not Superhost"
378877182,100,225,"Not Superhost"
12578895,33,375,"Not Superhost"
126336908,100,199,"Not Superhost"
19791955,0,199,"Not Superhost"
73564528,52,125,"Not Superhost"
2010460,86,75,"Not Superhost"
40832103,90,141,"Not Superhost"
375216818,100,200,"Not Superhost"
566027045,94,477,"Not Superhost"
173708969,0,60,"Not Superhost"
57558137,0,214,"Not Superhost"
17471683,100,1175,"Not Superhost"
419867541,17,150,"Not Superhost"
159247637,28,42,"Not Superhost"
380212843,33,400,"Not Superhost"
189249070,50,257,"Not Superhost"
2327106,0,150,"Not Superhost"
529651385,100,120,"Not Superhost"
70100591,0,160,"Not Superhost"
268644876,99,160,"Not Superhost"
17943391,100,91,"Not Superhost"
92030616,100,365,"Not Superhost"
258072,100,80,"Not Superhost"
181372846,100,649,"Not Superhost"
9892744,100,150,"Not Superhost"
6801314,100,99.5,"Not Superhost"
134946389,76,86,"Not Superhost"
21742914,100,140,"Not Superhost"
41658748,87,199.666666666667,"Not Superhost"
44887928,0,500,"Not Superhost"
465621581,96,293,"Not Superhost"
9226441,50,397,"Not Superhost"
91436483,99,301,"Not Superhost"
59363937,0,115,"Not Superhost"
558594519,100,595,"Not Superhost"
1339545,91,154.285714285714,"Not Superhost"
538591650,99,524.25,"Not Superhost"
7777783,100,105,"Not Superhost"
467766688,75,240,"Not Superhost"
39972598,100,127.5,"Not Superhost"
363834005,100,613,"Not Superhost"
430599829,88,32.5,"Not Superhost"
342839815,100,198,"Not Superhost"
69278540,0,150,"Not Superhost"
83027967,0,90,"Not Superhost"
88465311,0,275,"Not Superhost"
491189157,84,56,"Not Superhost"
147402286,100,37.5,"Not Superhost"
393196534,99,61.6666666666667,"Not Superhost"
87183086,97,259,"Not Superhost"
461848161,42,98.6666666666667,"Not Superhost"
270122518,86,490.166666666667,"Not Superhost"
415480123,99,511,"Not Superhost"
11898556,71,1500,"Not Superhost"
480652547,100,46,"Not Superhost"
296641878,100,275,"Not Superhost"
13056751,100,107,"Not Superhost"
90219307,100,118,"Not Superhost"
7013830,50,256,"Not Superhost"
8565572,80,159,"Not Superhost"
60049,100,191,"Not Superhost"
12986134,80,180,"Not Superhost"
1681142,0,180,"Not Superhost"
155812868,67,137.5,"Not Superhost"
558233854,96,736,"Not Superhost"
149431096,100,61.75,"Not Superhost"
192911947,88,45,"Not Superhost"
43549139,0,200,"Not Superhost"
488616033,78,250,"Not Superhost"
12116252,0,224,"Not Superhost"
447061545,100,184.5,"Not Superhost"
51357762,50,100,"Not Superhost"
547590625,99,492,"Not Superhost"
139528206,100,145,"Not Superhost"
97853468,42,77.5,"Not Superhost"
556474868,100,133,"Not Superhost"
187030664,100,60,"Not Superhost"
204276317,67,57,"Not Superhost"
29176423,100,70,"Not Superhost"
270796745,100,120,"Not Superhost"
553839372,100,87,"Not Superhost"
2801739,56,127,"Not Superhost"
546716678,50,159,"Not Superhost"
146132198,98,83,"Not Superhost"
6393008,100,170,"Not Superhost"
154221578,0,195,"Not Superhost"
470816374,94,337,"Not Superhost"
532451793,100,89,"Not Superhost"
15321386,100,404,"Not Superhost"
565585801,100,223,"Not Superhost"
381374171,100,95,"Not Superhost"
96971087,100,72,"Not Superhost"
146275359,100,71,"Not Superhost"
51351678,100,257.75,"Not Superhost"
873273,80,155,"Not Superhost"
377491269,100,89,"Not Superhost"
153378849,100,50,"Not Superhost"
42523215,88,75,"Not Superhost"
540568510,100,63,"Not Superhost"
531261874,96,145,"Not Superhost"
498573400,100,167.5,"Not Superhost"
261160242,0,75,"Not Superhost"
167740858,100,113,"Not Superhost"
494565738,100,136,"Not Superhost"
76840423,80,150,"Not Superhost"
91385196,100,65,"Not Superhost"
352961845,98,169,"Not Superhost"
181890686,89,116,"Not Superhost"
224384517,96,78,"Not Superhost"
1931205,100,214,"Not Superhost"
70878068,90,88,"Not Superhost"
482565750,100,100,"Not Superhost"
534223571,100,139,"Not Superhost"
100277101,100,143.5,"Not Superhost"
122044895,100,55,"Not Superhost"
91744364,39,160,"Not Superhost"
547386,0,114,"Not Superhost"
454300308,100,161,"Not Superhost"
307205588,69,144,"Not Superhost"
457467711,100,159,"Not Superhost"
493257026,67,412,"Not Superhost"
447548618,100,175,"Not Superhost"
105497516,100,55,"Not Superhost"
259616851,100,215,"Not Superhost"
56265076,0,60,"Not Superhost"
208955740,98,120,"Not Superhost"
132586703,70,60,"Not Superhost"
12133063,100,450,"Not Superhost"
301101607,100,225,"Not Superhost"
36138575,0,35,"Not Superhost"
416189034,100,110,"Not Superhost"
137890627,100,60,"Not Superhost"
293238741,100,165.5,"Not Superhost"
24195130,86,170,"Not Superhost"
498140931,100,95,"Not Superhost"
63389796,0,350,"Not Superhost"
6861861,100,120,"Not Superhost"
134140323,100,190,"Not Superhost"
305321207,100,142.5,"Not Superhost"
14138202,88,358.5,"Not Superhost"
15535829,100,76,"Not Superhost"
427453659,0,58,"Not Superhost"
50770601,50,117,"Not Superhost"
377577659,100,249,"Not Superhost"
338290873,50,60,"Not Superhost"
518465602,25,94,"Not Superhost"
288162140,98,336,"Not Superhost"
464102537,100,130,"Not Superhost"
58757704,33,130,"Not Superhost"
15697894,21,60,"Not Superhost"
22189723,0,60,"Not Superhost"
687361,100,575,"Not Superhost"
152478794,100,185,"Not Superhost"
312738076,33,55,"Not Superhost"
67836151,88,100,"Not Superhost"
561222841,99,267,"Not Superhost"
47351539,91,120.666666666667,"Not Superhost"
4765305,81,100,"Not Superhost"
324628,100,300,"Not Superhost"
3695865,35,550,"Not Superhost"
47336995,100,880,"Not Superhost"
203981093,50,100,"Not Superhost"
37221425,100,119,"Not Superhost"
498984580,0,70,"Not Superhost"
43443842,100,126,"Not Superhost"
425363,50,230,"Not Superhost"
566582358,93,476.5,"Not Superhost"
75114184,100,89,"Not Superhost"
64684122,63,273,"Not Superhost"
493739633,0,56,"Not Superhost"
379883703,100,100,"Not Superhost"
485492389,0,41,"Not Superhost"
84562428,84,40,"Not Superhost"
64807862,100,230,"Not Superhost"
546808125,33,79,"Not Superhost"
188741104,0,105,"Not Superhost"
444364795,100,38,"Not Superhost"
13667779,100,49,"Not Superhost"
401517,100,220,"Not Superhost"
249286477,50,90,"Not Superhost"
434043863,90,71.2,"Not Superhost"
608396,0,99,"Not Superhost"
109671307,100,132.333333333333,"Not Superhost"
467880741,98,631,"Not Superhost"
22002554,86,310,"Not Superhost"
85561353,100,190,"Not Superhost"
1425480,100,498.333333333333,"Not Superhost"
202771189,100,128.5,"Not Superhost"
112901574,99,101.5,"Not Superhost"
9870519,18,170,"Not Superhost"
8602681,100,139,"Not Superhost"
238065307,0,70,"Not Superhost"
556342227,98,258.666666666667,"Not Superhost"
26924376,100,150,"Not Superhost"
65925820,92,288,"Not Superhost"
484816344,100,175,"Not Superhost"
6781477,100,164,"Not Superhost"
2206506,89,149,"Not Superhost"
458296536,100,92,"Not Superhost"
145825873,100,118.666666666667,"Not Superhost"
1288460,61,185,"Not Superhost"
217507116,100,45,"Not Superhost"
297176,36,72.5,"Not Superhost"
367280262,100,243,"Not Superhost"
149768346,19,71,"Not Superhost"
54743396,75,189,"Not Superhost"
401942966,100,120,"Not Superhost"
248426027,100,210,"Not Superhost"
458668555,100,50.3333333333333,"Not Superhost"
29582232,87,104.5,"Not Superhost"
512255274,100,250,"Not Superhost"
460919458,100,109.8,"Not Superhost"
3007477,71,110,"Not Superhost"
12729029,100,250,"Not Superhost"
356623718,83,75.5,"Not Superhost"
22059655,100,79,"Not Superhost"
517029148,89,125,"Not Superhost"
217793924,78,167,"Not Superhost"
409756330,40,180,"Not Superhost"
6309019,43,100,"Not Superhost"
10125401,100,123,"Not Superhost"
134423541,100,500,"Not Superhost"
418449940,96,189,"Not Superhost"
75760509,0,50,"Not Superhost"
8375500,56,47,"Not Superhost"
83231755,100,131,"Not Superhost"
445024498,56,317,"Not Superhost"
546951909,100,578,"Not Superhost"
90632607,0,101,"Not Superhost"
307694959,100,87,"Not Superhost"
270123215,100,100,"Not Superhost"
2203885,100,328.5,"Not Superhost"
1512462,100,129,"Not Superhost"
53154003,100,63,"Not Superhost"
546312754,92,416,"Not Superhost"
12290324,0,250,"Not Superhost"
10428997,100,153.5,"Not Superhost"
47554473,86,219.357142857143,"Not Superhost"
135136607,100,98,"Not Superhost"
549470889,98,362,"Not Superhost"
485069833,100,119,"Not Superhost"
14678390,0,250,"Not Superhost"
303991288,100,252,"Not Superhost"
546633791,97,512.333333333333,"Not Superhost"
491512638,85,270,"Not Superhost"
219478686,100,314,"Not Superhost"
476462867,100,128,"Not Superhost"
491950794,100,200,"Not Superhost"
11263163,100,445,"Not Superhost"
30839692,100,39,"Not Superhost"
24770539,87,162,"Not Superhost"
532499346,97,220,"Not Superhost"
62608664,100,249,"Not Superhost"
2023993,29,80,"Not Superhost"
12621498,0,549,"Not Superhost"
219519216,100,135,"Not Superhost"
258818973,57,50,"Not Superhost"
270538792,72,550,"Not Superhost"
152877297,100,117,"Not Superhost"
461074296,100,180,"Not Superhost"
534193501,100,139,"Not Superhost"
178435649,100,187.5,"Not Superhost"
417186426,100,112,"Not Superhost"
491198242,66,154,"Not Superhost"
470005375,100,161.5,"Not Superhost"
424685230,100,425,"Not Superhost"
385714687,100,160,"Not Superhost"
265420923,100,45,"Not Superhost"
406942662,97,332,"Not Superhost"
490117218,80,78,"Not Superhost"
257245441,100,105,"Not Superhost"
100783465,73,254,"Not Superhost"
117543014,100,94,"Not Superhost"
207205519,100,110,"Not Superhost"
346364657,100,75,"Not Superhost"
521283201,80,85,"Not Superhost"
517159189,100,75,"Not Superhost"
113905011,100,278,"Not Superhost"
24856897,100,140,"Not Superhost"
389805358,100,440,"Not Superhost"
68417473,65,161,"Not Superhost"
80134273,100,149,"Not Superhost"
169472089,100,102,"Not Superhost"
206313609,71,88.5,"Not Superhost"
342223816,100,88.5,"Not Superhost"
472442026,99,70.75,"Not Superhost"
71009894,83,89,"Not Superhost"
3912567,100,52,"Not Superhost"
472125262,100,220,"Not Superhost"
196557649,67,285,"Not Superhost"
203982404,100,100,"Not Superhost"
160322636,100,64,"Not Superhost"
310888804,100,105.75,"Not Superhost"
64542737,88,176,"Not Superhost"
97657342,86,205,"Not Superhost"
5569141,71,76,"Not Superhost"
289154444,89,132,"Not Superhost"
20380663,91,120,"Not Superhost"
139572572,98,187.25,"Not Superhost"
411760614,100,93,"Not Superhost"
430324786,50,48,"Not Superhost"
24530713,100,113.666666666667,"Not Superhost"
108249932,91,118,"Not Superhost"
238735207,100,179,"Not Superhost"
394156430,100,157,"Not Superhost"
37740031,96,150,"Not Superhost"
156481014,100,275,"Not Superhost"
516204058,100,118,"Not Superhost"
163843832,77,75,"Not Superhost"
165853174,67,139,"Not Superhost"
9836692,92,296,"Not Superhost"
107412207,95,99,"Not Superhost"
1849974,64,145,"Not Superhost"
71146310,100,80,"Not Superhost"
466967733,100,70,"Not Superhost"
570004240,100,508,"Not Superhost"
91804427,83,45,"Not Superhost"
39477098,100,130,"Not Superhost"
4011286,71,200,"Not Superhost"
130439505,98,100,"Not Superhost"
514014389,100,164,"Not Superhost"
488961311,87,115,"Not Superhost"
6788279,86,142.5,"Not Superhost"
483763106,100,250,"Not Superhost"
37703550,65,65,"Not Superhost"
419620414,80,46,"Not Superhost"
313257412,78,166.666666666667,"Not Superhost"
143052745,100,50.25,"Not Superhost"
360537,94,223,"Not Superhost"
149814698,100,75,"Not Superhost"
20912185,67,130,"Not Superhost"
1680212,100,132,"Not Superhost"
471939490,100,55,"Not Superhost"
230378560,82,75,"Not Superhost"
53877127,98,80,"Not Superhost"
230713737,0,80.5,"Not Superhost"
3787962,83,295,"Not Superhost"
447283837,100,227.5,"Not Superhost"
137766708,83,241,"Not Superhost"
157798,100,85,"Not Superhost"
27615247,92,91.5,"Not Superhost"
458598023,99,123,"Not Superhost"
58528354,100,105,"Not Superhost"
94048062,82,250,"Not Superhost"
12879538,33,109,"Not Superhost"
14046864,100,65,"Not Superhost"
4365662,86,55,"Not Superhost"
313164709,81,299,"Not Superhost"
479109924,96,120,"Not Superhost"
282625150,97,285,"Not Superhost"
456331483,94,70,"Not Superhost"
141027957,100,86,"Not Superhost"
356886004,100,91,"Not Superhost"
36393546,100,201.5,"Not Superhost"
541698622,99,293.5,"Not Superhost"
9372363,46,84.5,"Not Superhost"
192723267,100,159.333333333333,"Not Superhost"
1288653,100,238,"Not Superhost"
207003851,50,45,"Not Superhost"
487002391,95,508,"Not Superhost"
85330,94,94,"Not Superhost"
229161868,97,99,"Not Superhost"
126451493,100,148,"Not Superhost"
1997143,19,82.4285714285714,"Not Superhost"
6408950,0,175,"Not Superhost"
222426321,91,213,"Not Superhost"
129797713,100,85,"Not Superhost"
5215764,68,110,"Not Superhost"
368700813,67,78,"Not Superhost"
248493896,75,99,"Not Superhost"
197489882,0,114.666666666667,"Not Superhost"
295596237,63,217,"Not Superhost"
132042700,100,48.5,"Not Superhost"
462025910,96,52.5,"Not Superhost"
121399223,96,185.666666666667,"Not Superhost"
561256814,100,334,"Not Superhost"
495564291,89,292,"Not Superhost"
10402380,89,88.3333333333333,"Not Superhost"
23345098,100,44,"Not Superhost"
105692628,0,150,"Not Superhost"
177922,43,55,"Not Superhost"
467600659,100,68,"Not Superhost"
4991034,0,200,"Not Superhost"
80777352,100,65,"Not Superhost"
162933359,57,70,"Not Superhost"
240907115,92,99,"Not Superhost"
4031913,73,118,"Not Superhost"
246351353,100,71,"Not Superhost"
10987233,100,60,"Not Superhost"
47461622,0,85,"Not Superhost"
13664245,62,76,"Not Superhost"
351489331,100,70,"Not Superhost"
11802368,67,92,"Not Superhost"
173857407,75,156.666666666667,"Not Superhost"
231352024,100,75,"Not Superhost"
31895696,25,83.5,"Not Superhost"
446435330,0,70,"Not Superhost"
25266538,100,90,"Not Superhost"
557356709,91,72,"Not Superhost"
156047478,100,87.75,"Not Superhost"
187908347,100,87.6,"Not Superhost"
416750758,84,150,"Not Superhost"
242970692,100,349.75,"Not Superhost"
17766289,33,55,"Not Superhost"
371795453,76,47.6,"Not Superhost"
541164513,100,140,"Not Superhost"
267886811,67,66,"Not Superhost"
5663597,78,150,"Not Superhost"
178229322,75,76.5,"Not Superhost"
115307231,100,74,"Not Superhost"
17719747,100,250,"Not Superhost"
69798076,78,152.5,"Not Superhost"
12570191,73,252,"Not Superhost"
62787599,56,106,"Not Superhost"
487219193,0,253,"Not Superhost"
10577784,87,72,"Not Superhost"
455683614,0,310,"Not Superhost"
28840768,94,219,"Not Superhost"
42488595,89,77,"Not Superhost"
83978022,100,138,"Not Superhost"
148317706,70,171,"Not Superhost"
534070430,100,107,"Not Superhost"
93020402,100,128,"Not Superhost"
167371241,100,125,"Not Superhost"
123048179,50,160,"Not Superhost"
1384388,100,159,"Not Superhost"
194108889,95,152,"Not Superhost"
15935989,85,174,"Not Superhost"
450104410,96,165,"Not Superhost"
781674,0,60,"Not Superhost"
103361884,0,60,"Not Superhost"
473113,80,140,"Not Superhost"
2790890,96,75.5,"Not Superhost"
583468908,100,562.25,"Not Superhost"
5352610,67,137,"Not Superhost"
561181371,100,225,"Not Superhost"
546512405,100,197,"Not Superhost"
2590864,50,90,"Not Superhost"
17085442,98,87,"Not Superhost"
31205165,90,250,"Not Superhost"
2157562,94,250,"Not Superhost"
269664482,100,264.333333333333,"Not Superhost"
433332162,95,91,"Not Superhost"
87835557,90,115,"Not Superhost"
1896159,71,154,"Not Superhost"
427184,93,137.5,"Not Superhost"
67036224,100,255,"Not Superhost"
3179968,99,82,"Not Superhost"
378228712,30,130,"Not Superhost"
51239388,100,200,"Not Superhost"
36566468,100,260,"Not Superhost"
483771253,100,200,"Not Superhost"
71210357,100,75,"Not Superhost"
450089462,25,56,"Not Superhost"
14544355,0,100,"Not Superhost"
102358867,100,58,"Not Superhost"
280339236,100,99,"Not Superhost"
4414927,0,104,"Not Superhost"
179366206,100,55,"Not Superhost"
393754684,100,115,"Not Superhost"
23334165,100,130,"Not Superhost"
269909179,0,90,"Not Superhost"
51459559,100,62,"Not Superhost"
2082420,100,87,"Not Superhost"
82392155,92,140,"Not Superhost"
40761063,86,180,"Not Superhost"
544262135,86,126,"Not Superhost"
72110232,50,213,"Not Superhost"
515113486,0,125,"Not Superhost"
188839178,0,194,"Not Superhost"
49191712,97,345,"Not Superhost"
72027119,91,114,"Not Superhost"
33198084,100,140,"Not Superhost"
345252,100,175,"Not Superhost"
6494389,70,85,"Not Superhost"
8306638,0,92,"Not Superhost"
127292,36,101.333333333333,"Not Superhost"
438371312,88,455.5,"Not Superhost"
548723261,78,140,"Not Superhost"
496583857,40,137,"Not Superhost"
28303435,0,195,"Not Superhost"
202150745,97,225,"Not Superhost"
72287701,60,150,"Not Superhost"
10052540,92,246,"Not Superhost"
4175473,100,140,"Not Superhost"
16823940,89,113,"Not Superhost"
51257906,100,171,"Not Superhost"
